|0000|014|0|01012020|31012020|CASA DAS MOLAS DISTRIBUIDORA DE AUTOPECAS LTDA|22030835000127||PI|195547489|2211001|||A|1|
|0001|0|
|0005|DISTRIBUIDORA CASA DAS MOLAS|64018865|RUA MAUA|1470||TABULETA|8630832336||esconcontabilidaderjr@gmail.com|
|0100|RIMARIO DE JESUS RODRIGUES|20086180304|3683||64014073|RUA SANTA LUZIA|3040||ILHOTAS|8633037105||ESCONCONTABILIDADERJR@GMAIL.COM|2211001|
|0150|332|MARKO COMERCIO E SERVICOS LTDA|1058|12173530000110||194063054|2211001||RUA DOUTOR AREA LEAO|278||CENTRO|
|0150|569|LINDE COMERCIO E SERVICOS DE TECNOLOGIA LTDA|1058|06079674000100||194534227|2211001||Rua Doutor Area Leao|325||Centro|
|0150|619|AUTOFACIL LTDA|1058|10145610000137||194661300|2211001||AV:PRESIDENTE KENNEDY, 6375||0|MORROS|
|0150|633|BALDESSAR IMPLEMENTOS RODOVIARIOS LTDA - 00000058|1058|69665560000161||194283925|2211001||AV PREFEITO WALL FERRAZ|14966||PARQUE JACINTA|
|0150|672|GENIVAL LEAL DOS REIS ME|1058|08287051000158|||2211001||DAVID CALDAS|3845||VERMELHA|
|0150|675|CASA DAS MOLAS COM DE PECAS SERV DE MOLAS LTDA EPP|1058|03251986000160||194491048|2211001||RUA ERNESTO JOSE BATISTA|1510||TABULETA|
|0150|793|JOSE FRANCISCO FILHO|1058||21739080300||2210003||TRAVESSA ERNESTO CARVALHO S/N||S/N|CENTRO|
|0150|930|EMPRESA BARROSO LTDA.|1058|06721559000278||194026612|2211001||R. JOAQUIM BARROSO|4320||SACI|
|0150|1012|CONSTRUTORA E IMOBILIARIA TROPICAL LTDA|1058|10997138000160|||2211001||AV PRESIDENTE KENNEDY|336||SAO CRISTOVAO|
|0150|1319|AJ FUCHS TRANSPORTES LTDA|1058|80845043000107||1017232831|4106902||RUA ARY CLAUDINO ZIEMER|233||PINHEIRINHO|
|0150|1465|TRANSCOL TRANSPORTES COLETIVOS LTDA|1058|07098999000100|||2211001||RUA:SIMPLICIO MENDES,3223||0|PIO XII (SUL)|
|0150|1541|VOLKSBUS AUTO PECAS LTDA|1058|03518739000188||194447758|2211001||RUA 13 DE MAIO SUL|3938|SUL|TABULETA|
|0150|1714|NOROESTE DIESEL LTDA.|1058|01674104000144||194374432|2211001||AV.GETULIO VARGAS,1545|1545||TABULETA|
|0150|1730|FONTENELE E FONTENELE  LTDA|1058|12065256000166||194175413|2211001||AV:GETULIO VARGAS|1310||TABULETA|
|0150|1858|TRANSPORTES SAO CRISTOVAO LTDA|1058|05876672000189|||2211001||BR=343 KM=349|3113||PARQUE ITARARE|
|0150|3344|CARDAN TERESINA LTDA|1058|07558401000100||194574695|2211001||AV:PREFEITO WALL FERRAZ,8546|8546|BR 316|LOURIVAL PARENTE|
|0150|4088|F R DE ARAUJO ALBUQUERQUE|1058|07757511000100||127095250|2103307||RUA AGENOR MONTURIL   N.1330|1330||SAO SEBASTIAO|
|0150|113039|FRANCISCO P. DA SILVA FILHO INDUSTRIA|1058|05362020000126||122038231|2103406||R JOAQUIM NUNES DE CARVALHO|||CENTRO|
|0150|199849|QUEIROZ E AZEVEDO COMERCIO E SERVICO DE MOLAS - 00000161|1058|10306468000162||194673278|2211001||RUA ENESTO BATISTA|111||TABULETA|
|0150|221075|ALVACI PORTELA DE OLIVEIRA JUNIOR|1058||45061513304||2211001||SACI|03|QUADRA 20|SACI|
|0150|789746|CONSTRUTORA MARINHEIRO LTDA EPP|1058|12069779000180||194078981|2200400||RUA DOMINGOS FELIX S/N||0|CENTRO|
|0150|789929|MORAIS MARQUES E CIA LTDA|1058|12187423000141||193016648|2211001||AV:JOAO ANTONIO LEITAO,5145|5145|SALA 1|PICARREIRA|
|0150|789960|OSVALDO MENDES E CIA LTDA|1058|07227010000103||193010186|2211001||RUA QUINTINO BOCAIUVA, 1023||0|NOSSA SRª DAS GRACAS|
|0150|790502|FRANCISCA CRISTINE SILVA MENESES|1058|08742130000101||194621499|2211001||R ERNESTO JOSE BATISTA|||TABOLETA|
|0150|791162|IABV - IND.DE ARTEF DE BORRACHA VENCEDORA|1058|00669977000104||7020197026|4114203||ROD.PR.444 - KM 38, S/N||0PQ INDUSTRIAL|PQ INDUSTRIAL|
|0150|791169|INDUSTRIA E COM. DE AUTO PECAS REI LTDA|1058|45967890000143||243000031112|3509403||RODOVIA SP 338||KM 308,2|SAO SEBASTIAO|
|0150|791488|EMTRACOL-EMP. DE TRANSPORTE COLETIVO LTD|1058|06718969000189|||2211001||BR-&gt; 343  KM-&gt; 05|4780||DIRCEU I|
|0150|791735|COMVAP ACUCAR E ALCOOL LTDA|1058|05343207000263||194523217|2211100||FAZENDA SITIO,S/N||S/N|ZONA RURAL|
|0150|791804|SUSPENTECH IND.COMP. AUTOMOTIVOS LTDA|1058|90159252000150||2240019896|4319000||RUA PADRE FEIJO|800|CX POSTAL|INDUSTRIAL|
|0150|791808|LUIS M. DE C. FILHO|1058|69607265000159||194265595|2211001||RUA VEREADOR DIONISIO SANTOS|1265||TABULETA|
|0150|1100075|prefeitura municipal de olho dagua piaui|1058|01612595000107|||2207108||nossa senhora das dores|659||centro|
|0150|1100165|JURANDI VIEIRA DE SOUSA E CIA LTDA.|1058|12059549000130|||2211001||RUA JOAQUIM BARROSO, 4351||S/N|B. SACI|
|0150|1100362|TRANSPORTE COLETIVO CIDADE VERDE LTDA|1058|23621048000112|||2211001||RUA VALENCA|3727||TABULETA|
|0150|1100562|TRANSPORTADORA JP SANTANENSE LTDA|1058|11004221000154||9050138663|4115200||RUA RAIMUNDO CORREIA|440||ZONA 06|
|0150|1100654|MARIA DO PERPETUO SOCORRO LEITE FRANCO|1058|23628019000182||194111830|2203701||R CEL PATRIOTINO LAGES|232||CENTRO|
|0150|1101014|SETEX DO BRASIL EIRELI|1058|05258929000139||116443868115|3550308||EUGENIO DE FREITAS|177||VILA GUILHERME|
|0150|1101127|FRANCISCO JOSE DA SILVA CRUZ-ME|1058|11641107000135||194701255|2211001||RUA 13 DE MAIO,4046||S/N|TABULETA|
|0150|1101516|RODOCARGAS NORDESTE TRANSPORTE DE CARGAS EIRELI|1058|07494510000373||336885273112|3518800||Viela Urga|144||Vila Nova Bonsucesso|
|0150|1105500|REDECARD S.A|1058|01425787000104|||3505708||Avenida Doutor Marcos Penteado de Ulhôa Rodrigues|439|LJ 01-12 AND 14|Tamboré|
|0150|1105501|CIELO S.A|1058|01027058000191|||3505708||ALAMEDA XINGU|512||ALPHAVILLE|
|0150|1105502|ADMINISTRADORA CREDISHOP|1058|62895230000113|||2211001||AV FREI SERAFIM|2648||ILHOTAS|
|0150|1107308|HENRIQUE SANTOS DE SOUSA|1058|09634527000142||194660125|2211001||AV:MIGUEL ROSA,N:7546|7546||TABULETA|
|0150|1107703|J R R DE CASTRO|1058|41267949000130||194226336|2211001||RUA CELSO PINHEIRO 2705 SUL|2705||TRES ANDARES|
